SalesOrderNumber;OrderDate;ProductKey;ResellerKey;EmployeeKey;SalesTerritoryKey;Quantity;Unit Price;Sales;Cost
SO51761;14/08/2019;484;230;295;8;13;$4.61;$59.93;$38.65
SO51761;14/08/2019;572;230;295;8;13;$334.06;$4,342.78;$5,998.78
SO51770;15/08/2019;482;540;283;2;13;$5.21;$67.73;$43.71
SO51774;16/08/2019;222;535;292;7;13;$20.29;$263.77;$170.12
SO51774;16/08/2019;488;535;292;7;13;$31.31;$407.03;$540.44
SO51789;18/08/2019;496;605;286;1;13;$582.27;$7,569.51;$7,822.67
SO51810;20/08/2019;490;108;283;2;13;$31.31;$407.03;$540.44
SO51810;20/08/2019;217;108;283;2;13;$20.29;$263.77;$170.12
SO51814;21/08/2019;564;87;296;9;13;$953.63;$12,397.19;$19,265.19
SO51814;21/08/2019;573;87;296;9;13;$1,382.76;$17,975.88;$19,265.19
SO51822;22/08/2019;524;546;282;3;13;$153.15;$1,990.95;$1,879.72
SO51824;22/08/2019;476;63;285;5;13;$40.59;$527.67;$340.29
SO51826;23/08/2019;576;693;289;1;13;$1,382.76;$17,975.88;$19,265.19
SO51830;24/08/2019;471;433;272;1;13;$36.83;$478.79;$308.74
SO51837;25/08/2019;222;266;290;8;13;$20.29;$263.77;$170.12
SO51837;25/08/2019;576;266;290;8;13;$1,382.76;$17,975.88;$19,265.19
SO51839;25/08/2019;477;84;284;6;13;$2.89;$37.57;$24.26
SO51845;27/08/2019;491;312;282;4;13;$31.31;$407.03;$540.44
SO51850;27/08/2019;231;263;291;6;13;$28.99;$376.87;$500.4
SO51857;29/08/2019;555;85;292;7;13;$61.77;$803.01;$614.72
SO53458;2/09/2019;491;448;288;10;13;$31.31;$407.03;$540.44
SO53458;2/09/2019;569;448;288;10;13;$334.06;$4,342.78;$5,998.78
SO53464;3/09/2019;482;155;291;6;13;$5.21;$67.73;$43.71
SO53465;3/09/2019;477;678;272;6;13;$2.89;$37.57;$24.26
SO53465;3/09/2019;476;678;272;6;13;$40.59;$527.67;$340.29
SO53472;4/09/2019;382;142;288;10;13;$649.88;$8,448.44;$9,270.04
SO53472;4/09/2019;490;142;288;10;13;$31.31;$407.03;$540.44
SO53472;4/09/2019;484;142;288;10;13;$4.61;$59.93;$38.65
SO53485;7/09/2019;483;573;294;9;13;$69.6;$904.8;$583.44
SO53485;7/09/2019;491;573;294;9;13;$31.31;$407.03;$540.44
SO53513;12/09/2019;488;281;291;6;13;$31.31;$407.03;$540.44
SO53513;12/09/2019;564;281;291;6;13;$953.63;$12,397.19;$19,265.19
SO53518;13/09/2019;474;254;286;1;13;$40.59;$527.67;$340.29
SO53518;13/09/2019;477;254;286;1;13;$2.89;$37.57;$24.26
SO53530;15/09/2019;222;90;283;5;13;$20.29;$263.77;$170.12
SO53530;15/09/2019;234;90;283;5;13;$28.99;$376.87;$500.4
SO53568;22/09/2019;482;171;285;5;13;$5.21;$67.73;$43.71
SO53570;22/09/2019;484;54;283;2;13;$4.61;$59.93;$38.65
SO53570;22/09/2019;465;54;283;2;13;$14.2;$184.6;$119.07
SO53573;23/09/2019;353;502;288;10;13;$1,345.59;$17,492.67;$16,453.05
SO53598;26/09/2019;482;277;282;4;13;$5.21;$67.73;$43.71
SO53616;28/09/2019;484;3;281;4;13;$4.61;$59.93;$38.65
SO55248;6/10/2019;471;618;283;2;13;$36.83;$478.79;$308.74
SO55249;6/10/2019;490;475;282;4;13;$31.31;$407.03;$540.44
SO55249;6/10/2019;214;475;282;4;13;$20.29;$263.77;$170.12
SO55251;6/10/2019;474;437;287;4;13;$40.59;$527.67;$340.29
SO55252;6/10/2019;476;355;292;7;13;$40.59;$527.67;$340.29
SO55254;7/10/2019;234;302;295;8;13;$28.99;$376.87;$500.4
SO55257;7/10/2019;482;670;281;3;13;$5.21;$67.73;$43.71
SO55269;12/10/2019;214;290;289;1;13;$20.29;$263.77;$170.12
SO55287;17/10/2019;476;119;291;6;13;$40.59;$527.67;$340.29
SO55291;19/10/2019;564;505;293;1;13;$1,382.76;$17,975.88;$19,265.19
SO55294;20/10/2019;217;660;283;3;13;$20.29;$263.77;$170.12
SO55294;20/10/2019;465;660;283;3;13;$14.2;$184.6;$119.07
SO55295;20/10/2019;482;668;293;1;13;$5.21;$67.73;$43.71
SO55297;22/10/2019;472;496;291;6;13;$36.83;$478.79;$308.74
SO55297;22/10/2019;222;496;291;6;13;$20.29;$263.77;$170.12
SO55309;25/10/2019;484;320;295;8;13;$4.61;$59.93;$38.65
SO55311;26/10/2019;491;139;292;7;13;$31.31;$407.03;$540.44
SO55324;29/10/2019;491;523;282;3;13;$31.31;$407.03;$540.44
SO57023;2/11/2019;484;12;284;6;13;$4.61;$59.93;$38.65
SO57086;13/11/2019;491;535;292;7;13;$31.31;$407.03;$540.44
SO57098;15/11/2019;476;667;283;2;13;$40.59;$527.67;$340.29
SO57099;15/11/2019;471;605;286;1;13;$36.83;$478.79;$308.74
SO57105;16/11/2019;353;697;282;1;13;$1,345.59;$17,492.67;$16,453.05
SO58908;1/12/2019;477;448;290;10;13;$2.89;$37.57;$24.26
SO58909;1/12/2019;583;24;282;4;13;$986.57;$12,825.41;$14,072.63
SO58909;1/12/2019;580;24;282;4;13;$986.57;$12,825.41;$14,072.63
SO58918;2/12/2019;483;678;291;6;13;$69.6;$904.8;$583.44
SO58920;3/12/2019;583;142;288;10;13;$986.57;$12,825.41;$14,072.63
SO58927;3/12/2019;583;481;292;7;13;$986.57;$12,825.41;$14,072.63
SO58931;4/12/2019;465;573;296;9;13;$14.2;$184.6;$119.07
SO58931;4/12/2019;472;573;296;9;13;$36.83;$478.79;$308.74
SO58931;4/12/2019;487;573;296;9;13;$31.89;$414.57;$267.36
SO58932;4/12/2019;576;408;284;6;13;$1,382.76;$17,975.88;$19,265.19
SO58944;7/12/2019;476;197;283;3;13;$40.59;$527.67;$340.29
SO58963;11/12/2019;474;254;286;1;13;$40.59;$527.67;$340.29
SO58971;12/12/2019;471;611;285;5;13;$36.83;$478.79;$308.74
SO58981;14/12/2019;225;118;291;6;13;$5.21;$67.73;$89.99
SO59012;19/12/2019;471;539;283;2;13;$36.83;$478.79;$308.74
SO59021;19/12/2019;474;542;286;1;13;$40.59;$527.67;$340.29
SO59029;21/12/2019;474;648;287;4;13;$40.59;$527.67;$340.29
SO59040;23/12/2019;576;454;281;3;13;$1,382.76;$17,975.88;$19,265.19
SO59064;29/12/2019;511;502;290;10;13;$211.17;$2,745.21;$2,591.88
SO61195;8/01/2020;583;290;289;1;13;$986.57;$12,825.41;$14,072.63
SO61215;15/01/2020;482;480;284;6;13;$5.21;$67.73;$43.71
SO61248;25/01/2020;491;496;291;6;13;$31.31;$407.03;$540.44
SO63149;7/02/2020;474;236;289;1;13;$40.59;$527.67;$340.29
SO63216;18/02/2020;471;175;292;7;13;$36.83;$478.79;$308.74
SO63291;28/02/2020;474;546;282;3;13;$40.59;$527.67;$340.29
SO65195;8/03/2020;476;197;283;3;13;$40.59;$527.67;$340.29
SO65200;9/03/2020;474;254;286;1;13;$40.59;$527.67;$340.29
SO67274;7/04/2020;476;437;287;4;13;$40.59;$527.67;$340.29
SO67276;8/04/2020;474;355;292;7;13;$40.59;$527.67;$340.29
SO67277;8/04/2020;474;530;272;5;13;$40.59;$527.67;$340.29
SO67284;10/04/2020;476;594;283;2;13;$40.59;$527.67;$340.29
SO67289;12/04/2020;225;196;288;10;13;$5.21;$67.73;$89.99
SO67289;12/04/2020;491;196;288;10;13;$31.31;$407.03;$540.44
SO67289;12/04/2020;490;196;288;10;13;$31.31;$407.03;$540.44
SO67290;12/04/2020;482;41;287;4;13;$5.21;$67.73;$43.71
SO67294;13/04/2020;491;290;289;1;13;$31.31;$407.03;$540.44
SO67305;16/04/2020;491;599;287;4;13;$31.31;$407.03;$540.44
SO67314;20/04/2020;484;414;283;2;13;$4.61;$59.93;$38.65
SO67316;21/04/2020;214;496;291;6;13;$20.29;$263.77;$170.12
SO67324;23/04/2020;487;320;295;8;13;$31.89;$414.57;$267.36
SO67324;23/04/2020;477;320;295;8;13;$2.89;$37.57;$24.26
SO67339;28/04/2020;491;139;292;7;13;$31.31;$407.03;$540.44
SO67339;28/04/2020;483;139;292;7;13;$69.6;$904.8;$583.44
SO67343;29/04/2020;214;538;288;10;13;$20.29;$263.77;$170.12
SO67347;29/04/2020;217;523;282;3;13;$20.29;$263.77;$170.12
SO69422;7/05/2020;491;650;282;1;13;$31.31;$407.03;$540.44
SO69422;7/05/2020;487;650;282;1;13;$31.89;$414.57;$267.36
SO69422;7/05/2020;471;650;282;1;13;$36.83;$478.79;$308.74
SO69437;9/05/2020;474;175;292;7;13;$40.59;$527.67;$340.29
SO69437;9/05/2020;222;175;292;7;13;$20.29;$263.77;$170.12
SO69444;10/05/2020;491;687;295;8;13;$31.31;$407.03;$540.44
SO69454;11/05/2020;491;230;295;8;13;$31.31;$407.03;$540.44
SO69464;13/05/2020;477;535;292;7;13;$2.89;$37.57;$24.26
SO69505;20/05/2020;474;385;282;4;13;$40.59;$527.67;$340.29
SO69522;23/05/2020;217;84;284;6;13;$20.29;$263.77;$170.12
SO69561;31/05/2020;476;546;282;3;13;$40.59;$527.67;$340.29
SO44525;14/11/2017;232;569;288;6;16;$26.44;$423.04;$507.59
SO46086;24/05/2018;223;84;284;6;16;$4.75;$76;$91.28
SO46616;6/07/2018;460;514;291;6;16;$49.49;$791.84;$593.93
SO46616;6/07/2018;329;514;291;6;16;$430.64;$6,890.24;$7,787.31
SO46631;13/07/2018;470;17;281;5;16;$20.89;$334.24;$250.73
SO46648;17/07/2018;221;184;283;4;16;$16.82;$269.12;$222.05
SO46660;23/07/2018;327;166;283;4;16;$234.9;$3,758.4;$7,787.31
SO46944;3/08/2018;470;697;282;1;16;$20.89;$334.24;$250.73
SO46953;6/08/2018;460;12;284;6;16;$49.49;$791.84;$593.93
SO46953;6/08/2018;224;12;284;6;16;$4.75;$76;$83.68
SO46967;9/08/2018;456;487;286;1;16;$41.24;$659.84;$494.93
SO47006;20/08/2018;470;376;288;10;16;$20.89;$334.24;$250.73
SO47033;24/08/2018;233;343;286;1;16;$26.44;$423.04;$465.29
SO47055;28/08/2018;233;108;281;2;16;$26.44;$423.04;$465.29
SO47062;29/08/2018;470;683;290;10;16;$20.89;$334.24;$250.73
SO47359;3/09/2018;233;118;291;6;16;$26.44;$423.04;$465.29
SO47365;4/09/2018;224;678;291;6;16;$4.75;$76;$83.68
SO47369;6/09/2018;458;239;287;4;16;$41.24;$659.84;$494.93
SO47394;12/09/2018;233;197;281;3;16;$26.44;$423.04;$465.29
SO47395;13/09/2018;389;72;281;2;16;$550.24;$8,803.84;$9,690.39
SO47454;29/09/2018;224;585;285;5;16;$4.75;$76;$83.68
SO48295;4/12/2018;456;24;282;4;16;$41.24;$659.84;$494.93
SO48295;4/12/2018;453;24;282;4;16;$32.99;$527.84;$395.93
SO48780;24/01/2019;327;166;281;4;16;$430.64;$6,890.24;$7,787.31
SO49489;13/03/2019;470;23;287;4;16;$20.89;$334.24;$250.73
SO49825;2/04/2019;469;125;283;2;16;$20.89;$334.24;$250.73
SO49870;19/04/2019;221;660;283;3;16;$18.5;$296;$222.05
SO49891;28/04/2019;216;538;288;10;16;$18.5;$296;$222.05
SO50306;28/05/2019;224;566;285;5;16;$4.75;$76;$83.68
SO50663;2/06/2019;216;24;282;4;16;$18.5;$296;$222.05
SO50688;9/06/2019;464;133;282;4;16;$12.95;$207.2;$155.42
SO50716;18/06/2019;224;118;291;6;16;$4.75;$76;$83.68
SO51090;3/07/2019;491;475;282;4;16;$29.69;$475.04;$665.16
SO51092;4/07/2019;477;299;291;6;16;$2.74;$43.84;$29.86
SO51104;8/07/2019;474;355;292;7;16;$38.49;$615.84;$418.82
SO51109;11/07/2019;222;302;295;8;16;$15.75;$252;$209.38
SO51120;15/07/2019;490;196;288;10;16;$29.69;$475.04;$665.16
SO51124;15/07/2019;476;245;291;6;16;$38.49;$615.84;$418.82
SO51131;17/07/2019;561;599;287;4;16;$953.63;$15,258.08;$23,711.01
SO51131;17/07/2019;573;599;287;4;16;$1,311.24;$20,979.84;$23,711.01
SO51147;21/07/2019;490;81;285;5;16;$29.69;$475.04;$665.16
SO51147;21/07/2019;472;81;285;5;16;$34.93;$558.88;$379.98
SO51154;24/07/2019;484;221;287;4;16;$4.37;$69.92;$47.57
SO51156;25/07/2019;474;425;291;6;16;$38.49;$615.84;$418.82
SO51157;26/07/2019;217;414;283;2;16;$15.75;$252;$209.38
SO51160;28/07/2019;477;496;291;6;16;$2.74;$43.84;$29.86
SO51160;28/07/2019;474;496;291;6;16;$38.49;$615.84;$418.82
SO51168;30/07/2019;214;139;292;7;16;$15.75;$252;$209.38
SO51168;30/07/2019;484;139;292;7;16;$4.37;$69.92;$47.57
SO51721;6/08/2019;484;650;282;1;16;$4.37;$69.92;$47.57
SO51721;6/08/2019;398;650;282;1;16;$24.5;$392;$316.41
SO51734;8/08/2019;484;638;292;7;16;$4.37;$69.92;$47.57
SO51734;8/08/2019;222;638;292;7;16;$19.24;$307.84;$209.38
SO51739;9/08/2019;474;175;292;7;16;$38.49;$615.84;$418.82
SO51774;16/08/2019;484;535;292;7;16;$4.37;$69.92;$47.57
SO51774;16/08/2019;465;535;292;7;16;$13.47;$215.52;$146.55
SO51774;16/08/2019;491;535;292;7;16;$29.69;$475.04;$665.16
SO51774;16/08/2019;483;535;292;7;16;$66;$1,056;$718.08
SO51774;16/08/2019;234;535;292;7;16;$27.49;$439.84;$615.88
SO51809;20/08/2019;476;309;281;4;16;$38.49;$615.84;$418.82
SO51810;20/08/2019;477;108;283;2;16;$2.74;$43.84;$29.86
SO51826;23/08/2019;579;693;289;1;16;$668.17;$10,690.72;$12,082.41
SO51833;24/08/2019;476;385;282;4;16;$38.49;$615.84;$418.82
SO51837;25/08/2019;483;266;290;8;16;$66;$1,056;$718.08
SO51837;25/08/2019;477;266;290;8;16;$2.74;$43.84;$29.86
SO51839;25/08/2019;491;84;284;6;16;$29.69;$475.04;$665.16
SO51839;25/08/2019;472;84;284;6;16;$34.93;$558.88;$379.98
SO51850;27/08/2019;477;263;291;6;16;$2.74;$43.84;$29.86
SO51858;29/08/2019;564;193;292;7;16;$953.63;$15,258.08;$23,711.01
SO53455;2/09/2019;476;340;288;10;16;$38.49;$615.84;$418.82
SO53458;2/09/2019;490;448;288;10;16;$29.69;$475.04;$665.16
SO53460;2/09/2019;231;24;282;4;16;$27.49;$439.84;$615.88
SO53480;6/09/2019;474;327;281;3;16;$38.49;$615.84;$418.82
SO53483;7/09/2019;490;408;284;6;16;$29.69;$475.04;$665.16
SO53485;7/09/2019;225;573;294;9;16;$4.94;$79.04;$110.76
SO53497;9/09/2019;580;499;292;7;16;$935.54;$14,968.64;$17,320.16
SO53503;10/09/2019;474;586;291;6;16;$38.49;$615.84;$418.82
SO53505;11/09/2019;476;176;295;8;16;$38.49;$615.84;$418.82
SO53510;11/09/2019;474;685;284;6;16;$38.49;$615.84;$418.82
SO53530;15/09/2019;490;90;283;5;16;$29.69;$475.04;$665.16
SO53530;15/09/2019;491;90;283;5;16;$29.69;$475.04;$665.16
SO53576;23/09/2019;476;542;286;1;16;$38.49;$615.84;$418.82
SO53580;23/09/2019;474;648;287;4;16;$38.49;$615.84;$418.82
SO53606;27/09/2019;474;61;282;4;16;$38.49;$615.84;$418.82
SO53613;28/09/2019;476;109;293;1;16;$38.49;$615.84;$418.82
SO53613;28/09/2019;474;109;293;1;16;$38.49;$615.84;$418.82
SO53616;28/09/2019;222;3;281;4;16;$19.24;$307.84;$209.38
SO53616;28/09/2019;490;3;281;4;16;$29.69;$475.04;$665.16
SO53616;28/09/2019;465;3;281;4;16;$13.47;$215.52;$146.55
SO55243;4/10/2019;465;299;291;6;16;$13.47;$215.52;$146.55
SO55249;6/10/2019;234;475;282;4;16;$27.49;$439.84;$615.88
SO55254;7/10/2019;564;302;295;8;16;$1,311.24;$20,979.84;$23,711.01
SO55268;12/10/2019;225;196;288;10;16;$4.94;$79.04;$110.76
SO55276;15/10/2019;579;205;282;4;16;$668.17;$10,690.72;$12,082.41
SO55309;25/10/2019;234;320;295;8;16;$27.49;$439.84;$615.88
SO55311;26/10/2019;490;139;292;7;16;$29.69;$475.04;$665.16
SO55322;29/10/2019;484;221;287;4;16;$4.37;$69.92;$47.57
SO57051;7/11/2019;583;638;292;7;16;$935.54;$14,968.64;$17,320.16
SO57061;8/11/2019;222;175;292;7;16;$19.24;$307.84;$209.38
SO57065;9/11/2019;477;233;283;2;16;$2.74;$43.84;$29.86
SO57067;9/11/2019;225;687;295;8;16;$4.94;$79.04;$110.76
SO57067;9/11/2019;214;687;295;8;16;$19.24;$307.84;$209.38
SO57122;18/11/2019;225;84;284;6;16;$4.94;$79.04;$110.76
SO57125;19/11/2019;490;108;283;2;16;$29.69;$475.04;$665.16
SO57125;19/11/2019;483;108;283;2;16;$66;$1,056;$718.08
SO57132;19/11/2019;234;266;295;8;16;$27.49;$439.84;$615.88
SO57132;19/11/2019;477;266;295;8;16;$2.74;$43.84;$29.86
SO57132;19/11/2019;465;266;295;8;16;$13.47;$215.52;$146.55
SO57154;24/11/2019;491;263;291;6;16;$29.69;$475.04;$665.16
SO58909;1/12/2019;234;24;282;4;16;$27.49;$439.84;$615.88
SO58909;1/12/2019;491;24;282;4;16;$29.69;$475.04;$665.16
SO58950;9/12/2019;605;72;283;2;16;$296.99;$4,751.84;$5,498.39
SO58958;10/12/2019;491;281;291;6;16;$29.69;$475.04;$665.16
SO59011;18/12/2019;491;3;281;4;16;$29.69;$475.04;$665.16
SO59011;18/12/2019;490;3;281;4;16;$29.69;$475.04;$665.16
SO65191;8/03/2020;225;573;296;9;16;$4.94;$79.04;$110.76
SO67268;6/04/2020;234;299;291;6;16;$27.49;$439.84;$615.88
SO67268;6/04/2020;605;299;291;6;16;$296.99;$4,751.84;$5,498.39
SO67273;7/04/2020;225;475;282;4;16;$4.94;$79.04;$110.76
SO67297;14/04/2020;361;506;286;1;16;$1,262.24;$20,195.84;$20,031.7
SO67324;23/04/2020;225;320;295;8;16;$4.94;$79.04;$110.76
SO67327;25/04/2020;477;660;283;3;16;$2.74;$43.84;$29.86
SO67349;30/04/2020;491;81;285;5;16;$29.69;$475.04;$665.16
SO69401;3/05/2020;225;12;284;6;16;$4.94;$79.04;$110.76
SO69401;3/05/2020;491;12;284;6;16;$29.69;$475.04;$665.16
SO69401;3/05/2020;217;12;284;6;16;$19.24;$307.84;$209.38
SO69426;7/05/2020;471;638;292;7;16;$34.93;$558.88;$379.98
SO69437;9/05/2020;359;175;292;7;16;$1,262.24;$20,195.84;$20,031.7
SO69475;15/05/2020;477;605;286;1;16;$2.74;$43.84;$29.86
SO44795;29/12/2017;218;608;287;4;15;$5.23;$78.45;$50.94
SO46616;6/07/2018;233;514;291;6;15;$26.44;$396.6;$436.21
SO46652;19/07/2018;456;139;292;7;15;$41.24;$618.6;$464
SO46657;21/07/2018;458;496;291;6;15;$41.24;$618.6;$464
SO46668;27/07/2018;329;221;287;4;15;$430.64;$6,459.6;$7,300.6
SO46668;27/07/2018;224;221;287;4;15;$4.75;$71.25;$78.45
SO46672;27/07/2018;224;81;285;5;15;$4.75;$71.25;$78.45
SO46672;27/07/2018;327;81;285;5;15;$234.9;$3,523.5;$7,300.6
SO46957;7/08/2018;224;236;289;1;15;$4.75;$71.25;$78.45
SO46981;12/08/2018;368;638;292;7;15;$1,343.84;$20,157.6;$22,781.8
SO46981;12/08/2018;224;638;292;7;15;$4.75;$71.25;$78.45
SO47067;30/08/2018;233;135;285;5;15;$26.44;$396.6;$436.21
SO47427;19/09/2018;470;648;287;4;15;$20.89;$313.35;$235.06
SO47435;23/09/2018;224;75;283;4;15;$4.75;$71.25;$78.45
SO47441;25/09/2018;360;608;287;4;15;$1,127;$16,905;$16,587.15
SO47450;27/09/2018;325;54;281;2;15;$430.64;$6,459.6;$7,300.6
SO47451;28/09/2018;470;502;288;10;15;$20.89;$313.35;$235.06
SO47451;28/09/2018;395;502;288;10;15;$56.26;$843.9;$681.25
SO48038;17/11/2018;470;444;284;6;15;$20.89;$313.35;$235.06
SO48295;4/12/2018;221;24;282;4;15;$18.5;$277.5;$208.17
SO48313;9/12/2018;470;23;287;4;15;$20.89;$313.35;$235.06
SO48750;13/01/2019;343;514;291;6;15;$430.64;$6,459.6;$7,300.6
SO48757;15/01/2019;470;146;289;1;15;$20.89;$313.35;$235.06
SO49132;20/02/2019;470;312;282;4;15;$20.89;$313.35;$235.06
SO49146;24/02/2019;470;385;282;4;15;$20.89;$313.35;$235.06
SO49495;15/03/2019;470;585;285;5;15;$20.89;$313.35;$235.06
SO49851;13/04/2019;221;184;281;4;15;$18.5;$277.5;$208.17
SO49855;14/04/2019;221;442;291;6;15;$18.5;$277.5;$208.17
SO49890;28/04/2019;213;221;272;4;15;$18.5;$277.5;$208.17
SO50312;30/05/2019;469;642;283;2;15;$20.89;$313.35;$235.06
SO50663;2/06/2019;458;24;282;4;15;$41.24;$618.6;$464
SO50688;9/06/2019;421;133;282;4;15;$179.97;$2,699.55;$2,179.25
SO50756;29/06/2019;469;585;285;5;15;$20.89;$313.35;$235.06
SO51090;3/07/2019;231;475;282;4;15;$27.49;$412.35;$577.38
SO51090;3/07/2019;471;475;282;4;15;$34.93;$523.95;$356.24
SO51092;4/07/2019;217;299;291;6;15;$15.75;$236.25;$196.29
SO51092;4/07/2019;488;299;291;6;15;$29.69;$445.35;$623.58
SO51092;4/07/2019;471;299;291;6;15;$34.93;$523.95;$356.24
SO51096;5/07/2019;434;514;291;6;15;$327.16;$4,907.4;$5,414.14
SO51109;11/07/2019;568;302;295;8;15;$334.06;$5,010.9;$6,921.67
SO51109;11/07/2019;491;302;295;8;15;$29.69;$445.35;$623.58
SO51120;15/07/2019;472;196;288;10;15;$34.93;$523.95;$356.24
SO51120;15/07/2019;463;196;288;10;15;$13.47;$202.05;$137.39
SO51123;15/07/2019;491;290;289;1;15;$29.69;$445.35;$623.58
SO51131;17/07/2019;217;599;287;4;15;$15.75;$236.25;$196.29
SO51132;17/07/2019;581;227;291;6;15;$935.54;$14,033.1;$16,237.65
SO51138;18/07/2019;586;451;293;1;15;$334.06;$5,010.9;$6,921.67
SO51140;19/07/2019;471;660;283;3;15;$34.93;$523.95;$356.24
SO51143;20/07/2019;491;538;288;10;15;$29.69;$445.35;$623.58
SO51151;22/07/2019;217;523;282;3;15;$15.75;$236.25;$196.29
SO51160;28/07/2019;472;496;291;6;15;$34.93;$523.95;$356.24
SO51168;30/07/2019;465;139;292;7;15;$13.47;$202.05;$137.39
SO51703;3/08/2019;605;12;284;6;15;$296.99;$4,454.85;$5,154.74
SO51712;5/08/2019;491;361;293;1;15;$29.69;$445.35;$623.58
SO51721;6/08/2019;222;650;282;1;15;$19.24;$288.6;$196.29
SO51748;12/08/2019;491;233;283;2;15;$29.69;$445.35;$623.58
SO51748;12/08/2019;471;233;283;2;15;$34.93;$523.95;$356.24
SO51752;13/08/2019;476;632;292;7;15;$38.49;$577.35;$392.64
SO51789;18/08/2019;483;605;286;1;15;$66;$990;$673.2
SO51822;22/08/2019;361;546;282;3;15;$1,262.24;$18,933.6;$18,779.72
SO51837;25/08/2019;234;266;290;8;15;$27.49;$412.35;$577.38
SO51837;25/08/2019;471;266;290;8;15;$34.93;$523.95;$356.24
SO51850;27/08/2019;490;263;291;6;15;$29.69;$445.35;$623.58
SO51850;27/08/2019;483;263;291;6;15;$66;$990;$673.2
SO51864;30/08/2019;476;422;285;5;15;$38.49;$577.35;$392.64
SO53472;4/09/2019;491;142;288;10;15;$29.69;$445.35;$623.58
SO53475;5/09/2019;214;481;292;7;15;$19.24;$288.6;$196.29
SO53483;7/09/2019;477;408;284;6;15;$2.74;$41.1;$27.99
SO53483;7/09/2019;471;408;284;6;15;$34.93;$523.95;$356.24
SO53506;11/09/2019;583;72;283;2;15;$935.54;$14,033.1;$16,237.65
SO53513;12/09/2019;234;281;291;6;15;$27.49;$412.35;$577.38
SO53524;14/09/2019;234;611;285;5;15;$27.49;$412.35;$577.38
SO53535;16/09/2019;564;154;291;6;15;$953.63;$14,304.45;$22,229.07
SO53552;19/09/2019;476;23;287;4;15;$38.49;$577.35;$392.64
SO53616;28/09/2019;234;3;281;4;15;$27.49;$412.35;$577.38
SO55243;4/10/2019;490;299;291;6;15;$29.69;$445.35;$623.58
SO55268;12/10/2019;472;196;288;10;15;$34.93;$523.95;$356.24
SO55282;16/10/2019;576;599;287;4;15;$1,311.24;$19,668.6;$22,229.07
SO55309;25/10/2019;487;320;295;8;15;$30.24;$453.6;$308.49
SO55324;29/10/2019;234;523;282;3;15;$27.49;$412.35;$577.38
SO55324;29/10/2019;217;523;282;3;15;$19.24;$288.6;$196.29
SO57023;2/11/2019;471;12;284;6;15;$34.93;$523.95;$356.24
SO57046;7/11/2019;474;650;282;1;15;$38.49;$577.35;$392.64
SO57051;7/11/2019;471;638;292;7;15;$34.93;$523.95;$356.24
SO57057;8/11/2019;474;677;291;6;15;$38.49;$577.35;$392.64
SO57061;8/11/2019;471;175;292;7;15;$34.93;$523.95;$356.24
SO57065;9/11/2019;487;233;283;2;15;$30.24;$453.6;$308.49
SO57065;9/11/2019;471;233;283;2;15;$34.93;$523.95;$356.24
SO57067;9/11/2019;487;687;295;8;15;$30.24;$453.6;$308.49
SO57105;16/11/2019;359;697;282;1;15;$1,262.24;$18,933.6;$18,779.72
SO57122;18/11/2019;483;84;284;6;15;$66;$990;$673.2
SO57155;24/11/2019;474;444;284;6;15;$38.49;$577.35;$392.64
SO58920;3/12/2019;580;142;288;10;15;$935.54;$14,033.1;$16,237.65
SO58950;9/12/2019;580;72;283;2;15;$935.54;$14,033.1;$16,237.65
SO58958;10/12/2019;472;281;291;6;15;$34.93;$523.95;$356.24
SO58958;10/12/2019;490;281;291;6;15;$29.69;$445.35;$623.58
SO59011;18/12/2019;222;3;281;4;15;$19.24;$288.6;$196.29
SO59061;29/12/2019;482;438;282;1;15;$4.94;$74.1;$50.43
SO59074;31/12/2019;465;54;283;2;15;$13.47;$202.05;$137.39
SO61199;9/01/2020;474;506;286;1;15;$38.49;$577.35;$392.64
SO63212;18/02/2020;476;385;282;4;15;$38.49;$577.35;$392.64
SO65238;16/03/2020;471;281;291;6;15;$34.93;$523.95;$356.24
SO65269;22/03/2020;474;648;287;4;15;$38.49;$577.35;$392.64
SO67278;9/04/2020;491;302;295;8;15;$29.69;$445.35;$623.58
SO67280;9/04/2020;482;670;281;3;15;$4.94;$74.1;$50.43
SO67287;12/04/2020;214;491;287;4;15;$19.24;$288.6;$196.29
SO67295;14/04/2020;476;245;291;6;15;$38.49;$577.35;$392.64
SO67298;14/04/2020;576;205;282;4;15;$1,311.24;$19,668.6;$22,229.07
SO67305;16/04/2020;586;599;287;4;15;$408.29;$6,124.35;$6,921.67
SO67314;20/04/2020;491;414;283;2;15;$29.69;$445.35;$623.58
SO69401;3/05/2020;471;12;284;6;15;$34.93;$523.95;$356.24
SO69444;10/05/2020;471;687;295;8;15;$34.93;$523.95;$356.24
SO69464;13/05/2020;491;535;292;7;15;$29.69;$445.35;$623.58
SO44294;11/10/2017;218;119;288;6;18;$5.23;$94.14;$61.13
SO44489;4/11/2017;218;164;289;1;18;$5.23;$94.14;$61.13
SO45782;4/04/2018;218;146;289;1;18;$5.23;$94.14;$61.13
SO46060;16/05/2018;218;73;286;1;18;$5.23;$94.14;$61.13
SO46067;18/05/2018;232;623;283;3;18;$26.44;$475.92;$571.04
SO46611;4/07/2018;469;146;289;1;18;$20.89;$376.02;$282.08
SO46625;9/07/2018;458;475;282;4;18;$41.24;$742.32;$556.8
